,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
290,6 likes,10 images,Scott Speedster S40 2011,900,Well used,Meetup,5 hours ago,Road Bikes,Bumped,Has minor flaws or defects.,"Specs :
Alloy body, Carbon fork
Mavic Cosmic Elite Wheelset (40mm)
Vittoria Zaffiro Pro (front&back)
Sora shifters (R3000) 
Sora Front derailleur
Tiagra Rear derailleur
Truvativ Crankset (50-34)
Zitto bottom bracket
Shimano R540 pedals
Uno 17° stem
BTwin seat
Size 54 
Lights not included

Wiped down after every ride
Recently serviced 
Negotiable! PM if interested!!
Deal at 642657",N,NA,NA,Y,657b Jurong WestJurong West Secondary School,batalyst,Joined 7 years ago,NA,Verified,1,0,1,5.0,41,https://www.carousell.sg/p/scott-speedster-s40-2011-1242090945/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=528
291,23 likes,3 images,"Triathlon Bike - Liv Avow Advanced 0, size Xs","3,500",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Frame: Liv Avow Advanced 0, size Xs
Wheels: Zipp 404 Firecrest, Clinchers 700C
Groupset: Dura-ace di2 with ceramic speed oversized pully and bottom bracklet
Crankset/Bottom Bracket: 165mm Vision
Ultegra pedal, Geobiomized saddle

Doesn’t include the back cages in the picture ",N,NA,NA,Y,Kingsford WaterBay,haime133,Joined 6 years ago,Very Responsive,Verified,1,0,1,4.8,20,https://www.carousell.sg/p/triathlon-bike-liv-avow-advanced-0-size-xs-1240998868/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1062
293,8 likes,5 images,Bmc Time Machine road 01 four,"7,490",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Willing to trade with road bikes of equal value or less with top up
Frameset: $3600
Bmc time machine road 4 size 51 2020
Ultegra di2 R8070
New crankset 
Dt Swiss arc 1650 spline db 62 
Upgraded dura ace rotors 
Sworks saddle 
New kmc hollow chain
Taiwan Ceramicspeed ospw can swap back original 
Condition 8/10 can come view with no commitment 
Can nego for sincere buyers need funding for other hobbies but no lowballing ty
",N,NA,NA,Y,Simei MRT Station (EW3),_xksex_,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.8,48,https://www.carousell.sg/p/bmc-time-machine-road-01-four-1242364424/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=404
294,70 likes,5 images,Specialized SL6 Tarmac Size 54 disc brakes,"4,200",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","11 speed ultegra
Disc brakes
Winspace wheels
Size 54

It’s a beautiful bike that got me interest in riding. Looking to upgrade. ",N,NA,NA,Y,Bus Stop 41119 (Opp Lutheran Twrs),lucky.kitten,Joined 8 years ago,Mostly Responsive,Verified,1,0,1,5.0,6,https://www.carousell.sg/p/specialized-sl6-tarmac-size-54-disc-brakes-1231611532/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=194
295,4 likes,1 image,Road bi ke,120 150,Lightly used,Meetup,4 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Bedok North MRT Station (DT29),tvickie0856,Joined 1 year ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/road-bi-ke-1231569697/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=270
296,2 likes,2 images,BMC,30,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Integrated riding BMC jersey.
Size S

Check my other listing for more jersey ",N,NA,NA,Y,Ocean Wash 24H Laundromat,smileguy83,Joined 9 years ago,Very Responsive,Verified,1,0,1,4.9,398,https://www.carousell.sg/p/bmc-1240696317/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dazR8Hu6VIQbhePp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1155
297,12 likes,10 images,Lemond Vintage Road Bike,"1,150",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Lemond 97' alpe d'huez
Size 56cm , 2 X 8 speed
Handbuilt in USA

Fork/Headset:
Lemond alpe d'huez
Crankset/Bottom Bracket:
Campagnolo mirage
Derailleurs/Shifters:
Campagnolo mirage
Handlebars/Stem:
System 2 components bar/ Profile design H20
Saddle:
Tecno Dynamica
Brakes:
Campagnolo mirage
Front Wheel/Hub/Tire:
Mavic cxp90/Campagnolo/ Michelin
Rear Wheel/Hub/Tire:
Mavic cxp90/Campagnolo/ Michelin",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),eighty7,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,29,https://www.carousell.sg/p/lemond-vintage-road-bike-1239361085/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1617
298,4 likes,2 images,Road bike,150,Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","road bicycle

700C rim, aluminium body

what you see is what you get.

self collection",N,NA,NA,Y,Tampines MRT Station (EW2/DT32),sebb.,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.9,37,https://www.carousell.sg/p/road-bike-1242399110/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=391
299,8 likes,4 images,Giant TCR,"2,624",Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Used TCR black glossy 

Size small 

No accidents no damages 
Not much used 

MY2021 bought at Tai junction in Singapore 

Plus 2x new Conti Grand Prix ",N,NA,NA,Y,Siglap Link,hermannpolo,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/giant-tcr-1242466371/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=357
300,9 likes,6 images,LN JAVA Vesuvio Carbon Road Bike,"1,112.88",Like new,Meetup,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Java Vesuvio 700c Carbon Road Bike
L Size 55cm

Super Good Condition!

•Full Carbon Fiber Frame
•Shimano 105 Shifter
•Shimano 105 Rear Derailleur R7000
•Shimano 105 Front Derailleur R7000
•11-28T cassette
•Decaf Hollowtech Crankset
•Decaf Semi Hydraulic Disc Brake
•DECAF Wheelset
•Loud Hub
•IIIPRO SEMI-HYDRAULIC BRAKES A8000 140MM FRONT 140MM ROTORS ; BRAKE PADS ARE NEW (Upgraded from Stock Brakes; cost me $160)
•CARBON FORK (NEW)
•Chain lubed, ready for ride
•Weight is around 8.9-10.5kg w/o Accessories
•Good for 170-185cm

Not looking for trades. Able to deliver to your place!


Bought from the bike station sg in amk, still under warranty.

#java #carbonroadbike #roadbike #vesuvio",N,NA,NA,Y,Lakeside MRT Station (EW26),welovebicycles,Joined 6 years ago,Very Responsive,Verified,1,1,1,4.9,142,https://www.carousell.sg/p/ln-java-vesuvio-carbon-road-bike-1242324898/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=427
301,9 likes,7 images,Btwin ULTRA AFGF 500 Large Size,600,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bike was fully reconditioned. 
$650 for fast deal.
Interested can test ride at Postal Code 310239 void deck.

Full specifications:
",N,NA,NA,Y,Blk 239 Toa Payoh Lorong 1,alamak77,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,37,https://www.carousell.sg/p/btwin-ultra-afgf-500-large-size-1239113409/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1704
302,13 likes,10 images,Isaac meson 2022 roadbike |shimano 105 di2 r7170,"3,888",Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Isaac meson 2022
Disc frameset
Full shimano 105 di2 r7170 
Exar carbon wheels
7.5kg!!
$4888
$3888! Now!
Lead time required!

Follow our telegram for more deals 
shopforyousg",Y,Custom courier S$30,1 working day(s),N,NA,shopforyou.sg,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,154,https://www.carousell.sg/p/isaac-meson-2022-roadbike-shimano-105-di2-r7170-1240294305/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1354
303,64 likes,6 images,Cervelo S3 Ultegra Di2,"3,300 3,600",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling Cervelo S3 with Ultegra Di2 11 Speed.

The wheelset are 60mm deep Winspace Lun wheelset. Laced with Sapim spokes and ceramic bearing which had a loud hub and rolls very well.

Handlebar is a S5 with the Barfly Cervelo Mount for your lights or camera and cycling computer.

Included in the sale are the Rotor cranks, the 3T handlebar and the Di2 charger which can be found in the pics.

The bottle cages are not included.

The power meter can only show cadence and not fully functioning.

The bike size is 51 and should fits someone that is 1.68m-1.75m.

Reason for sale is to upgrade.

Thanks for not lowballing.",N,NA,NA,Y,Serangoon North To Hougang Ave 8,Keneda,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,98,https://www.carousell.sg/p/cervelo-s3-ultegra-di2-1231027772/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=522
304,5 likes,2 images,Balance bike,36,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","There are two of them, one is 9.5 new $35, and one is 9.0 new $28",N,NA,NA,Y,Marina One Residences,110026763,Joined 10 months ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/balance-bike-1241668765/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=775
305,29 likes,1 image,Pinarello F8,"4,300",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Pinarello F8 size 465 with Durace 9000 di2
Reynolds Assuault Wheelset
Reynolds Bottle Cage",N,NA,NA,Y,Potong Pasir MRT Station (NE10),sparesavailable,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,65,https://www.carousell.sg/p/pinarello-f8-1239630387/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1524
306,13 likes,4 images,S Works Rd 6 Specialized Roadbike Cleated Shoe,240 280,Brand new,Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"S Works Rd 6 Specialized Roadbike Cleated Shoe

Without box, dust bag and receipt",N,NA,NA,Y,Parkland Residences,quinox,Joined 3 years ago,Not Responsive,Verified,1,0,1,5.0,72,https://www.carousell.sg/p/s-works-rd-6-specialized-roadbike-cleated-shoe-1227905480/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1756
307,8 likes,7 images,Factor Ostro VAM Frameset and Full Bike,"7,500",Brand new,Meetup,6 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"The OSTRO VAM is an ‘everything’ bike, a master of all trades. Searingly fast, incredibly light, and supremely comfortable, it’s ready to win sprints, mountain stages and cobbled Classics. It’s the ultimate all-rounder because it refuses to compromise. If you’re the sort of rider who races with ‘the knife between your teeth’ no matter the parcours, this is the bike you’ve been waiting for. When we say you can have it all, we mean it.

We have Framesets and fullbike available. What's more we are having 5% off Ostro VAM Frameset except for Gold and Chameleon. Price starts from $7500 before the discount.

DM us for more info and we will get back to you ASAP.",N,NA,NA,Y,Rs Cycle,500rscycles,Joined 2 years ago,Mostly Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/factor-ostro-vam-frameset-and-full-bike-1242376566/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=401
308,6 likes,5 images,Battaglin Portofino Premium Disc Brake 56cm,"4,200",Brand new,Meetup,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand New! Unbuilt!

Custom one off! Full internal cables, made in Italy. 100 frames a year! Geometry in last photo. Selling at a loss, reason for selling. New bike arrived and no space to set this up!

Unbuilt! Comes with handlebar, stem & seatpost!",N,NA,NA,Y,Siglap,xrexxxx,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,5.0,38,https://www.carousell.sg/p/battaglin-portofino-premium-disc-brake-56cm-1242498339/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=413
309,45 likes,6 images,Upgraded JAVA Siluro 3 (Shimano 105),"1,000",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","📦 Purchased: Jan 2022

👨🏻‍💻 Reason-for-selling: I had fun upgrading this bike, but now I'm serving NS and haven't been able to ride it. Would like the money to take up guitar lessons. 

🚲 Usage: Weekend rides along rail corridor.

⭐️ Review: Runs smooth and gears shift quickly. Cruises effortlessly once you pick up speed because of its aerodynamic body and wheels.

🏃🏻‍♂️ Recommended for: Amateur road cyclists

↕️ Size: 53 (good for 175-185cm riders)

📝 Specifications and upgrades *
∙2022 Java Siluro 3 ($700)
∙Shimano 105 shifters ($200)
∙Shimano 105 rear derailleur ($70)
∙OEM Carbon wheelset ($400)
∙OEM High-engagement, extra loud hub ($200) 
∙BTwin SPD clipless pedals ($50)

💵 Deal
∙Total value of bike: $1620 
∙Selling at: $1000 (willing to negotiate)
∙Viewing at residence or Sixth Ave MRT
∙Willing to help you transport the bike via car once a deal is made

* Prices shown are adjusted to current prices of parts rather than price at purchase, which is higher.",N,NA,NA,Y,Sixth Avenue MRT Station (DT7),axerang,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,13,https://www.carousell.sg/p/upgraded-java-siluro-3-shimano-105-1239970478/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fDqalnGTdhwJaDLB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1433
310,1 like,1 image,"Road bike 26"" 7 Speed Shimano Gear Hybrid Bicycle 16"" seat delivery food 27.5 children mesh seat Put 20"" 24"" baby thermal rack kid bag inch child lady adult 26"" 29 WHATSAPP 89501850",200,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 


Specs:
- Size options     : 26 inch
- Brake type         : Disc brakes     (Not cheap Calipers)
- Speeds              : 7 speeds      
- Net Weight        : 11kg      
- Size recomm.   : 26in for 150-185cm

Please whatsapp for inquiry 😊
🤙
🤙 wa.me/6589501850
🤙 wa.me/6589501850
🤙 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$10,3 - 4 working days,N,NA,kinbay,Joined 2 years ago,Not Responsive,Verified,1,0,1,3.0,3,https://www.carousell.sg/p/road-bike-26-7-speed-shimano-gear-hybrid-bicycle-16-seat-delivery-food-27-5-children-mesh-seat-put-20-24-baby-thermal-rack-kid-bag-inch-child-lady-adult-26-29-whatsapp-89501850-1238116943/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2063
